subj,txt_no,lang,CWred,CWnored,SYL,CLred,CLnored,mu_stat
SHE,3,er,6,4,10,1.8173,1.4205,8.437766
SHE,3,er,6,4,10,1.8173,1.4205,6.903338
SHE,3,er,7,5,15,2.3368,1.94,-3.343799
SHE,3,er,5,4,12,1.7661,1.6507,-6.19427
SHE,3,er,5,4,14,1.9495,1.8341,4.130089
SHE,3,er,6,5,18,2.3243,2.2088,-5.876005
SHE,3,er,6,5,18,2.3243,2.2088,-20.91173
SHE,3,er,6,6,21,2.8518,2.8518,7.387213
SHE,3,er,6,6,21,2.8112,2.8112,-9.647836
SHE,3,er,6,6,21,2.8112,2.8112,-5.412084
SHE,3,er,6,5,16,2.2917,2.2917,0.01923108
SHE,3,er,7,5,17,2.2917,2.2917,-0.9478737
SHE,3,er,7,4,14,1.6216,1.6216,-3.940699
SHE,3,er,7,3,11,1.2469,1.2469,-10.07968
SHE,3,er,8,3,12,1.2469,1.2469,-6.807927
SHE,3,er,10,3,16,1.2469,1.2469,-5.374245
SHE,3,er,10,2,13,0.9627,0.77166,-12.42964
SHE,3,er,11,2,15,1.5771,0.77166,12.12175
SHE,3,er,11,2,15,1.5771,0.77166,-3.099851
SHE,3,er,11,2,15,1.5771,0.77166,-13.74919
SHE,3,er,12,3,18,1.9821,1.1766,5.402252
SHE,3,er,11,2,17,1.6274,0.82193,2.470706
SHE,3,er,13,3,22,2.3145,1.3294,-12.42668
SHE,3,er,13,2,22,2.2659,0.91241,-11.73839
SHE,3,er,14,2,24,2.5172,0.91241,3.119491
SHE,3,er,14,2,24,2.5172,0.91241,1.889063
SHE,3,er,15,2,28,2.9312,0.91241,1.492151
SHE,3,er,6,1,15,2.0565,0.50748,5.777642
SHE,3,er,7,2,18,2.5749,1.0258,-6.427156
SHE,3,er,6,1,14,2.0674,0.51837,4.274992
SHE,3,er,7,2,16,2.4687,0.91965,-9.680446
SHE,3,er,7,2,16,2.4687,0.91965,6.355752
SHE,3,er,2,2,7,1.0461,1.0461,4.33576
SHE,3,er,2,2,7,1.0461,1.0461,-13.63341
SHE,3,er,2,2,8,1.3618,1.3618,-5.115364
SHE,3,er,2,2,8,1.3618,1.3618,3.738145
SHE,3,er,2,2,8,1.3618,1.3618,-3.33325
SHE,3,er,4,2,10,1.9305,1.3618,5.274217
SHE,3,er,5,2,11,2.0385,1.3618,-7.263623
SHE,3,er,5,1,9,1.8838,0.71696,-4.346132
SHE,3,er,4,0,6,1.1668,0,0.1161742
SHE,3,er,5,0,9,1.5822,0,-0.7480708
SHE,3,er,5,0,9,1.5822,0,-5.716217
SHE,3,er,6,1,12,1.9128,0.33054,3.10845
SHE,3,er,7,2,15,2.4316,0.84942,-3.671714
SHE,3,er,7,2,15,2.4316,0.84942,-8.605947
SHE,3,er,8,3,18,2.8165,1.2343,4.949899
SHE,3,er,8,3,18,2.8165,1.2343,-1.229495
SHE,3,er,3,3,7,1.0834,1.0834,7.310397
SHE,3,er,4,4,10,1.4634,1.4634,14.18593
SHE,3,er,4,4,10,1.4691,1.4691,6.620311
SHE,3,er,4,4,10,1.4691,1.4691,-0.4086682
SHE,3,er,5,4,16,2.2498,1.4691,1.126158
SHE,3,er,4,3,13,1.8649,1.0842,5.094829
SHE,3,er,4,2,16,2.2181,0.90452,-5.831789
SHE,3,er,3,1,13,1.8381,0.52455,0.3365725
SHE,3,er,4,1,15,2.1964,0.52455,5.118336
SHE,3,er,4,0,14,2.0527,0,-2.343907
SHE,3,er,4,0,14,2.0527,0,-16.11632
SHE,3,er,5,1,19,2.6485,0.59573,-10.12695
SHE,3,er,5,1,19,2.6485,0.59573,-11.23301
SHE,3,er,6,2,25,3.0509,0.99818,3.767074
SHE,3,er,2,2,7,0.8215,0.8215,14.42551
SHE,3,er,1,1,1,0.41905,0.41905,-8.438817
SHE,3,er,1,1,5,0.43533,0.43533,-5.794919
SHE,3,er,1,1,5,0.43533,0.43533,-2.217992
SHE,3,er,0,0,0,-1.7764e-15,0,-7.658704
SHE,3,er,0,0,0,-1.7764e-15,0,-0.007775813
SHE,3,er,0,0,0,-1.7764e-15,0,3.718228
SHE,3,er,1,1,2,0.31247,0.31247,3.659429
SHE,3,er,3,3,5,0.79622,0.79622,6.848686
SHE,3,er,4,4,7,1.2457,1.2457,-5.741576
SHE,3,er,4,4,10,0.9332,0.9332,-3.133577
SHE,3,er,3,3,8,0.68398,0.68398,-10.54298
SHE,3,er,3,3,10,0.77314,0.77314,-11.54943
SHE,3,er,3,3,13,0.83458,0.83458,-1.379365
SHE,3,er,3,3,13,0.83458,0.83458,-3.938196
SHE,3,er,3,3,12,0.85978,0.85978,4.65862
SHE,3,er,3,3,9,1.3236,1.3236,-0.110163
SHE,3,er,3,3,9,1.3236,1.3236,-5.300664
SHE,3,er,3,3,7,1.2651,1.2651,-4.340089
SHE,3,er,3,3,7,1.2651,1.2651,3.941142
SHE,3,er,4,3,7,1.352,0.91625,-3.81963
SHE,3,er,4,3,7,1.352,0.91625,4.256211
SHE,3,er,5,4,10,1.7281,1.2923,2.693646
SHE,3,er,5,4,10,1.7281,1.2923,1.573905
SHE,3,er,5,4,11,1.9812,1.5455,-1.523814
SHE,3,er,4,3,8,1.5288,1.093,-1.087931
SHE,3,er,4,3,8,1.5288,1.093,4.075625
SHE,3,er,3,3,7,1.4787,1.4787,2.703039
SHE,3,er,4,3,9,1.4787,1.4787,-6.754485
SHE,3,er,4,2,10,1.1026,1.1026,0.3436003
SHE,3,er,3,1,7,0.38561,0.38561,-1.273149
SHE,3,er,3,1,7,0.38561,0.38561,2.238656
SHE,3,er,3,1,7,0.38561,0.38561,7.149432
SHE,3,er,3,1,12,0.42495,0.42495,-5.597188
SHE,3,er,4,2,16,0.8107,0.8107,13.95794
SHE,3,er,4,2,16,0.8107,0.8107,-1.99885
SHE,3,er,5,3,22,1.4484,1.4484,7.938066
SHE,3,er,5,3,22,1.4484,1.4484,-13.56284
SHE,3,er,5,3,22,1.4484,1.4484,-0.4059387
SHE,3,er,3,3,13,1.7404,1.7404,4.854579
SHE,3,er,4,3,14,1.9433,1.7404,2.319882
SHE,3,er,4,2,12,2.1401,1.3546,-7.048191
SHE,3,er,4,2,12,2.1401,1.3546,-4.169727
SHE,3,er,4,2,12,2.1401,1.3546,-4.346137
SHE,3,er,5,3,10,2.1239,1.3385,-3.732674
SHE,3,er,6,4,12,2.4921,1.7067,11.68737
SHE,3,er,5,3,9,1.7752,0.9897,0.3958837
SHE,3,er,6,3,11,2.0794,0.9897,-13.55865
SHE,3,er,3,2,5,0.69702,0.39282,4.246863
SHE,3,er,3,1,7,1.2069,0.3682,3.158518
SHE,3,er,4,2,9,1.7148,0.87601,3.049526
SHE,3,er,4,2,9,1.7148,0.87601,21.2701
SHE,3,er,5,2,11,2.0387,0.87601,-7.733808
SHE,3,er,5,2,11,1.88,0.71727,-5.865773
SHE,3,er,5,2,11,1.88,0.71727,-14.47157
SHE,3,er,6,2,15,2.4226,0.71727,-4.345178
SHE,3,er,7,3,18,2.8125,1.1072,2.068157
SHE,3,er,9,4,20,3.2678,1.4507,6.312025
SHE,3,er,10,5,22,3.5894,1.7723,6.149296
SHE,3,er,10,5,22,3.5894,1.7723,4.826602
SHE,3,er,10,5,22,3.5894,1.7723,-13.25443
SHE,3,er,8,5,22,2.7248,1.7465,-4.49983
SHE,3,er,9,5,25,3.1692,1.7465,8.687318
SHE,3,er,8,5,22,2.9664,1.8676,-14.919
SHE,3,er,7,4,18,2.4272,1.4777,-2.096494
SHE,3,er,5,3,16,1.9719,1.1342,0.2087283
SHE,3,er,5,2,20,2.0527,0.8126,0.05395656
SHE,3,er,6,2,23,2.497,0.8126,-11.39297
SHE,3,er,7,3,25,2.9208,1.2364,-0.4156712
SHE,3,er,7,3,25,2.9208,1.2364,-2.945291
SHE,3,er,6,2,18,2.4388,0.75439,7.972383
SHE,3,er,5,2,15,1.836,0.59592,11.19884
SHE,3,er,6,3,20,2.3328,1.0927,-0.2602577
SHE,3,er,7,4,23,2.7523,1.5122,-1.18834
SHE,3,er,3,3,9,1.0884,1.0884,3.307623
SHE,3,er,3,3,9,1.0884,1.0884,-4.983694
SHE,3,er,3,2,13,1.4258,0.91627,13.93887
SHE,3,er,4,2,16,1.8004,0.91627,5.355216
SHE,3,er,4,1,13,1.6434,0.41951,-0.5880945
SHE,3,er,5,2,16,1.968,0.7441,18.32229
SHE,3,er,5,2,16,1.968,0.7441,-1.557502
SHE,3,er,5,2,17,1.9818,0.75792,-4.044289
SHE,3,er,5,2,17,1.9818,0.75792,2.322984
SHE,3,er,6,2,20,2.4017,0.75792,3.058541
SHE,3,er,7,2,23,2.8045,0.75792,-2.259168
SHE,3,er,8,2,24,3.1414,0.75792,-3.743429
SHE,3,er,4,1,11,1.593,0.43333,5.236436
SHE,3,er,3,0,7,1.1596,-9.992e-16,-4.103757
SHE,3,er,4,0,12,1.7546,-9.992e-16,1.818488
SHE,3,er,5,0,15,2.1291,-9.992e-16,-2.230894
SHE,3,er,6,1,17,2.1827,0.053588,1.915126
SHE,3,er,6,1,17,2.1827,0.053588,1.478314
SHE,3,er,7,2,21,2.7917,0.66264,3.852305
SHE,3,er,1,1,4,0.60905,0.60905,0.2916339
SHE,3,er,2,2,6,0.91884,0.91884,3.664338
SHE,3,er,3,2,10,1.3741,0.91884,5.082241
SHE,3,er,2,1,6,0.76503,0.30979,2.033512
SHE,3,er,3,1,9,1.3208,0.30979,7.547527
SHE,3,er,3,1,9,1.4193,0.40832,-4.619133
SHE,3,er,4,2,12,1.7997,0.7887,1.943339
SHE,3,er,5,3,15,2.2723,1.2613,-10.25695
SHE,3,er,2,2,6,0.85293,0.85293,-8.075504
SHE,3,er,1,1,3,0.47256,0.47256,-8.782813
SHE,3,er,2,2,9,1.0559,1.0559,12.61401
SHE,3,er,1,1,6,0.5833,0.5833,-1.038564
SHE,3,er,2,2,10,1.0387,1.0387,1.425396
SHE,3,er,2,2,10,1.0387,1.0387,-0.2397106
SHE,3,er,2,2,10,1.0387,1.0387,-4.094938
SHE,3,er,2,2,5,0.6275,0.6275,-6.47227
SHE,3,er,3,3,10,1.1174,1.1174,6.051198
SHE,3,er,3,3,10,1.1174,1.1174,0.4359425
SHE,3,er,3,2,10,1.1942,0.66201,5.829222
SHE,3,er,4,2,15,2.041,0.66201,4.566674
SHE,3,er,5,3,17,2.4341,1.055,6.62756
SHE,3,er,5,3,17,2.4341,1.055,-13.14338
SHE,3,er,6,4,20,2.8373,1.4583,-5.508375
SHE,3,er,7,4,23,3.3616,1.4583,-0.4110503
SHE,3,er,7,4,23,3.3616,1.4583,-2.435353
SHE,3,er,7,4,24,3.6973,1.7939,3.835922
SHE,3,er,8,4,25,3.8053,1.7939,-0.1038808
SHE,3,er,9,4,28,4.2381,1.7939,-1.150017
SHE,3,er,9,3,25,4.0673,1.3041,-6.444515
SHE,3,er,9,3,25,4.0673,1.3041,-11.64365
SHE,3,er,10,3,29,4.5593,1.3041,-18.24349
SHE,3,er,11,3,32,4.9792,1.3041,8.437117
SHE,3,er,11,2,30,4.7643,0.90084,-9.491208
SHE,3,er,11,2,30,4.7643,0.90084,-1.63923
SHE,3,er,12,3,33,5.3019,1.4384,0.04930132
SHE,3,er,9,2,22,3.5298,1.0454,17.27494
SHE,3,er,7,1,17,2.4977,0.53758,-0.01439503
SHE,3,er,9,3,24,3.2464,1.2863,-1.851943
SHE,3,er,10,4,27,3.747,1.787,7.055751
SHE,3,er,10,4,27,3.747,1.787,1.58423
SHE,3,er,11,5,31,4.1804,2.2203,-3.079849
SHE,3,er,4,4,14,1.6827,1.6827,-14.84978
SHE,3,er,3,3,11,1.1821,1.1821,-15.23392
SHE,3,er,4,3,14,1.539,1.1821,21.54821
SHE,3,er,3,2,10,1.1057,0.74874,15.27697
SHE,3,er,3,1,7,0.58665,0.22973,13.36074
SHE,3,er,4,1,10,1.0406,0.22973,5.882855
SHE,3,er,4,1,10,1.0406,0.22973,1.024282
SHE,3,er,4,0,12,1.2238,-8.8818e-16,-2.412657
SHE,3,er,5,0,16,1.5855,-8.8818e-16,0.9799192
SHE,3,er,6,0,18,1.7952,-8.8818e-16,8.380169
SHE,3,er,7,0,20,2.2093,-8.8818e-16,-3.303619
SHE,3,er,8,0,21,2.275,-8.8818e-16,-2.65979
SHE,3,er,10,0,23,2.813,-8.8818e-16,-12.82571
SHE,3,er,11,1,25,3.0636,0.25061,4.464406
SHE,3,er,12,2,26,3.0636,0.25061,4.638904
SHE,3,er,13,3,27,3.2955,0.48251,2.635056
SHE,3,er,14,4,30,3.6701,0.85706,-0.520936
SHE,3,er,3,3,5,0.60645,0.60645,0.2373653
SHE,3,er,3,3,5,0.84997,0.84997,2.098919
SHE,3,er,2,2,4,0.61806,0.61806,5.396631
SHE,3,er,2,1,5,0.72922,0.37455,-16.01076
SHE,3,er,1,0,2,0.35467,-8.8818e-16,-12.22811
SHE,3,er,2,0,6,0.84322,-8.8818e-16,-9.151048
SHE,3,er,2,0,6,0.84322,-8.8818e-16,22.89534
SHE,3,er,3,0,11,1.1592,-8.8818e-16,3.80198
SHE,3,er,3,0,11,1.1592,-8.8818e-16,-4.194169
SHE,3,er,5,0,18,2.1785,-8.8818e-16,5.316391
SHE,3,er,5,0,18,2.1785,-8.8818e-16,-6.771615
SHE,3,er,5,0,18,2.1785,-8.8818e-16,-5.28814
SHE,3,er,5,0,18,2.1785,-8.8818e-16,0.844011
SHE,3,er,5,0,18,2.1785,-8.8818e-16,6.777297
SHE,3,er,6,1,19,2.2939,0.11542,-6.620079
SHE,3,er,7,2,22,2.8928,0.71432,-5.732625
SHE,3,er,8,2,23,3.131,0.71432,-0.07713765
SHE,3,er,9,3,26,3.5201,1.1034,5.942622
SHE,3,er,9,3,26,3.5201,1.1034,-2.589804
SHE,3,er,4,2,10,1.6645,0.98803,7.515039
SHE,3,er,6,2,13,2.1032,0.98803,3.095699
SHE,3,er,6,1,15,2.0153,0.38913,-1.006532
SHE,3,er,7,1,18,2.5461,0.38913,-0.6743016
SHE,3,er,7,1,18,2.5461,0.38913,-2.39496
SHE,3,er,7,1,18,2.5461,0.38913,0.1115276
SHE,3,er,8,2,24,3.0808,0.92383,3.731072
SHE,3,er,7,2,27,3.1042,1.1855,-1.501623
SHE,3,er,7,2,27,3.1042,1.1855,-2.26996
SHE,3,er,8,3,29,3.4348,1.5161,8.44988
SHE,3,er,8,3,29,3.4348,1.5161,-17.06821
SHE,3,er,9,4,36,3.8469,1.9282,-8.992112
SHE,3,er,10,4,39,4.2912,1.9282,1.369804
SHE,3,er,11,5,40,4.6218,2.2588,2.498731
SHE,3,er,5,4,20,2.1684,1.7241,-7.667043
SHE,3,er,5,4,20,2.1684,1.7241,-5.794728
SHE,3,er,4,3,18,1.8379,1.3936,-1.668674
SHE,3,er,4,3,18,1.8379,1.3936,-6.333863
SHE,3,er,3,2,11,1.1871,0.74275,-3.949738
SHE,3,er,2,1,4,0.77494,0.33063,-2.84149
SHE,3,er,2,2,3,0.49192,0.49192,-1.437003
SHE,3,er,2,2,3,0.41347,0.41347,3.038384
SHE,3,er,2,2,3,0.19678,0.19678,8.341375
SHE,3,er,2,1,3,0.13264,0.024627,0.6053395
SHE,3,er,2,1,4,0.43855,0.33054,-9.153207
SHE,3,er,4,2,6,0.92292,0.58769,3.901399
SHE,3,er,2,1,2,0.48437,0.25715,-3.446078
SHE,3,er,3,2,5,0.93832,0.7111,-10.13001
SHE,3,er,5,3,7,1.5856,1.0571,7.183401
SHE,3,er,5,3,10,1.6715,1.1431,4.965086
SHE,3,er,5,3,10,1.6715,1.1431,-4.014686
SHE,3,er,6,3,13,2.1185,1.3412,-1.087958
SHE,3,er,4,2,9,1.4374,0.88724,1.894402
SHE,3,er,3,2,7,1.1602,0.91136,-0.3173065
SHE,3,er,4,3,10,1.545,1.2961,-7.385466
SHE,3,er,4,3,10,1.545,1.2961,-5.482103
SHE,3,er,3,2,7,1.0009,0.75199,0.914923
SHE,3,er,4,3,12,1.4515,1.2027,9.833054
SHE,3,er,4,3,12,1.4515,1.2027,2.777781
SHE,3,er,3,2,13,1.273,0.83545,-12.37261
SHE,3,er,3,2,13,1.3453,0.90778,-2.736158
SHE,3,er,3,2,13,1.3453,0.90778,8.179571
SHE,3,er,4,3,15,1.3453,0.90778,7.073203
SHE,3,er,5,3,18,1.8697,0.90778,5.379299
SHE,3,er,5,3,18,1.8697,0.90778,-13.58154
SHE,3,er,6,3,20,2.3775,0.90778,0.9617372
SHE,3,er,5,2,15,1.9268,0.4571,7.754066
SHE,3,er,5,2,15,1.9268,0.4571,-4.635281
SHE,3,er,6,3,16,2.099,0.62926,-17.66105
SHE,3,er,7,4,17,2.3844,0.9147,5.481518
SHE,3,er,7,4,12,2.0389,0.89876,9.703023
SHE,3,er,6,3,10,2.0389,0.89876,3.022325
SHE,3,er,7,3,16,2.4531,0.89876,-14.79741
SHE,3,er,8,3,20,3.0149,0.89876,-19.56832
SHE,3,er,6,2,16,2.1412,0.72661,-8.63304
SHE,3,er,5,1,15,1.8558,0.44116,-2.570943
SHE,3,er,6,1,19,2.3653,0.44116,-1.599247
SHE,3,er,7,0,19,2.3661,-8.8818e-16,-1.193794
SHE,3,er,8,1,22,2.8217,0.45561,2.851861
SHE,3,er,8,1,22,2.8217,0.45561,-0.8700799
SHE,3,er,8,1,22,2.8217,0.45561,-9.4832
SHE,3,er,9,2,26,3.4648,1.0987,-6.972
SHE,3,er,9,2,26,3.4648,1.0987,4.155993
SHE,3,er,2,1,8,0.71572,0.64307,-1.993391
SHE,3,er,3,2,10,1.2235,1.1509,0.6587893
SHE,3,er,4,3,13,1.6102,1.5376,2.595042
SHE,3,er,5,3,15,2.0177,1.5376,3.335442
SHE,3,er,4,2,11,1.3746,0.89448,1.38958
SHE,3,er,5,2,14,1.6967,0.89448,7.67528
SHE,3,er,5,2,14,1.6967,0.89448,6.414046
SHE,3,er,5,3,13,1.794,1.0644,3.800448
SHE,3,er,5,3,13,1.794,1.0644,1.234878
SHE,3,er,6,4,15,2.3958,1.6662,-1.162377
SHE,3,er,6,4,15,2.3958,1.6662,-11.377
SHE,3,er,6,3,17,2.6927,1.2796,-3.57987
SHE,3,er,7,4,19,3.0295,1.6164,3.189398
SHE,3,er,7,4,19,3.0295,1.6164,-1.965286
SHE,3,er,7,4,19,3.0295,1.6164,-0.6381332
SHE,3,er,5,3,13,2.4749,1.1875,-1.341157
SHE,3,er,4,2,12,2.226,0.93863,3.370686
SHE,3,er,5,2,15,2.6293,0.93863,2.046927
SHE,3,er,4,1,13,2.0275,0.33684,5.828535
SHE,3,er,5,1,14,2.0275,0.33684,3.646559
SHE,3,er,4,0,8,1.0317,-7.7716e-16,-2.256275
SHE,3,er,5,1,11,1.3927,0.36098,3.898161
SHE,3,er,5,1,11,1.3927,0.36098,-12.18113
SHE,3,er,6,2,14,1.7232,0.69152,4.918788
SHE,3,er,6,2,14,1.7232,0.69152,-5.352361
SHE,3,er,7,3,16,2.2838,1.2521,-0.2417923
SHE,3,er,7,3,16,2.2838,1.2521,-1.303756
SHE,3,er,8,4,20,2.6925,1.6608,7.761963
SHE,3,er,8,4,20,2.6925,1.6608,-0.3830246
SHE,3,er,4,3,11,1.5336,1.2998,6.800254
SHE,3,er,5,3,13,1.8918,1.2998,-4.234752
SHE,3,er,5,2,12,1.7266,0.96923,-7.363051
SHE,3,er,5,2,12,1.7266,0.96923,-6.894928
SHE,3,er,5,1,14,1.7116,0.40869,-6.553334
SHE,3,er,6,1,15,1.8196,0.40869,-1.241544
SHE,3,er,6,1,14,1.8552,0.44431,5.707572
SHE,3,er,7,1,15,2.276,0.44431,-3.746119
SHE,3,er,8,1,18,2.6802,0.44431,7.860738
SHE,3,er,8,1,18,2.6802,0.44431,9.436131
SHE,3,er,9,1,22,3.0271,0.44431,-18.56549
SHE,3,er,9,1,22,3.0271,0.44431,-9.590672
SHE,3,er,10,2,29,3.5424,0.95963,-2.660715
SHE,3,er,11,3,31,3.8652,1.2824,0.4343927
SHE,3,er,11,3,31,3.8652,1.2824,6.925391
SHE,3,er,11,3,31,3.8652,1.2824,-8.52601
SHE,3,er,11,3,31,3.8652,1.2824,0.7160469
SHE,3,er,6,2,20,2.4497,0.83805,2.524793
SHE,3,er,2,1,7,0.89121,0.45142,-2.230438
SHE,3,er,2,1,7,0.89121,0.45142,9.584242
SHE,3,er,3,2,12,1.2497,0.80995,2.737035
SHE,3,er,4,3,13,1.6688,1.229,4.937414
SHE,3,er,4,3,13,1.6688,1.229,4.410228
SHE,3,er,5,4,18,2.1041,1.6643,-19.39707
SHE,3,er,3,3,11,1.2129,1.2129,-2.219188
SHE,3,er,2,2,6,0.85437,0.85437,-0.295495
SHE,3,er,1,1,5,0.43533,0.43533,3.810301
SHE,3,er,0,0,0,-6.6613e-16,-8.8818e-16,-2.518864
SHE,3,er,0,0,0,-6.6613e-16,-8.8818e-16,-4.797332
SHE,3,er,1,1,4,0.4668,0.4668,2.048658
SHE,3,er,2,2,5,0.70502,0.70502,7.252618
SHE,3,er,2,2,3,0.548,0.548,-14.20065
SHE,3,er,3,3,5,1.0677,1.0677,5.775318
SHE,3,er,3,2,7,1.2835,0.82952,5.263371
SHE,3,er,2,1,5,0.97369,0.51973,2.704524
SHE,3,er,3,1,8,1.3867,0.51973,-0.3621582
SHE,3,er,3,1,8,1.3867,0.51973,9.212296
SHE,3,er,3,0,10,1.3108,-8.8818e-16,-8.604589
SHE,3,er,3,0,10,1.3108,-8.8818e-16,-2.968766
SHE,3,er,3,0,10,1.3108,-8.8818e-16,-6.462379
SHE,3,er,3,0,10,1.3108,-8.8818e-16,-8.400284
SHE,3,er,4,0,17,2.1095,-8.8818e-16,16.33963
SHE,3,er,5,0,18,2.2892,-8.8818e-16,-7.088998
SHE,3,er,7,0,22,2.5651,-8.8818e-16,9.042721
SHE,3,er,7,0,22,2.5651,-8.8818e-16,-7.652678
SHE,3,er,8,0,24,3.1816,-8.8818e-16,5.297545
SHE,3,er,8,0,24,3.1816,-8.8818e-16,0.3620614
SHE,3,er,10,0,34,4.0284,-8.8818e-16,-7.051599
SHE,3,er,10,0,34,4.0284,-8.8818e-16,-13.20021
SHE,3,er,11,0,36,4.4521,-8.8818e-16,-9.653987
SHE,3,er,12,0,38,4.7462,-8.8818e-16,5.475187
SHE,3,er,13,0,41,5.3646,-8.8818e-16,1.278206
SHE,3,er,13,0,41,5.3646,-8.8818e-16,-2.94487
SHE,3,er,14,0,44,5.9177,-8.8818e-16,2.848735
SHE,3,er,14,0,44,5.9177,-8.8818e-16,-7.987336
SHE,3,er,15,0,46,6.4255,-8.8818e-16,-1.366152
SHE,3,er,16,1,48,6.6639,0.23846,0.3655477
SHE,3,er,17,2,50,7.0528,0.62728,-3.197868
SHE,3,er,17,2,50,7.0528,0.62728,-4.520334
SHE,3,er,18,2,53,7.587,0.62728,-1.156726
SHE,3,er,19,2,55,8.0083,0.62728,17.55811
SHE,3,er,20,2,56,8.1163,0.62728,2.135231
SHE,3,er,20,2,56,8.1163,0.62728,3.087665
SHE,3,er,5,2,14,2.2072,1.1436,-6.541024
SHE,3,er,5,1,15,2.1376,0.75483,5.887134
SHE,3,er,6,2,18,2.6405,1.2577,-3.826891
SHE,3,er,6,2,18,2.6405,1.2577,14.83092
SHE,3,er,7,3,22,3.0999,1.7171,2.111405
SHE,3,er,8,4,23,3.4635,2.0808,0.5315724
SHE,3,er,9,4,25,3.7336,2.0808,-6.393871
SHE,3,er,5,3,13,1.9152,1.3259,-4.689124
SHE,3,er,6,4,15,2.2072,1.6179,2.606259
SHE,3,er,7,4,18,2.6791,1.6179,-0.6624887
SHE,3,er,6,4,15,2.2418,1.4998,3.141714
SHE,3,er,6,4,15,2.2418,1.4998,1.811709
SHE,3,er,6,3,14,2.1121,1.0404,-5.973225
SHE,3,er,6,2,14,2.02,0.67674,1.82325
SHE,3,er,7,2,17,2.4103,0.67674,-3.334756
SHE,3,er,7,2,17,2.4103,0.67674,4.070668
SHE,3,er,8,2,21,2.8988,0.67674,-1.160715
SHE,3,er,10,2,23,3.0353,0.67674,-1.086576
SHE,3,er,11,3,25,3.4195,1.0609,-8.4312
SHE,3,er,11,3,25,3.4195,1.0609,5.36297
SHE,3,er,12,4,29,3.8554,1.4968,5.393914
SHE,3,er,11,4,28,3.658,1.5695,-1.262706
SHE,3,er,11,4,28,3.658,1.5695,-2.276414
SHE,3,er,12,5,31,4.2812,2.1927,-0.2092109
SHE,3,er,10,4,25,3.4245,1.808,-0.9617926
SHE,3,er,4,3,15,1.9217,1.4238,5.345265
SHE,3,er,5,3,16,2.3424,1.4238,2.310511
SHE,3,er,6,3,19,2.6608,1.4238,2.732031
SHE,3,er,6,3,19,2.6608,1.4238,-0.09467301
SHE,3,er,6,3,20,2.8584,1.6214,3.816956
SHE,3,er,6,3,20,2.4938,1.2568,-5.427261
SHE,3,er,5,2,17,1.8706,0.63355,8.202692
SHE,3,er,6,3,20,1.8706,0.63355,-6.29558
SHE,3,er,7,3,21,2.1062,0.63355,-0.7600768
SHE,3,er,8,3,23,2.1062,0.63355,4.330442
SHE,3,er,8,3,23,2.1062,0.63355,7.957104
SHE,3,er,9,3,26,2.1062,0.63355,-4.407022
SHE,3,er,10,4,27,2.2783,0.80571,0.137015
SHE,3,er,12,6,30,2.7188,1.2462,3.479696
SHE,3,er,13,6,31,2.9098,1.2462,-3.3396
SHE,3,er,10,5,21,1.4676,0.61263,3.314631
SHE,3,er,9,4,18,1.4676,0.61263,4.263035
SHE,3,er,10,5,19,2.0553,1.2003,-1.040874
SHE,3,er,12,6,22,2.7098,1.6395,-11.01821
SHE,3,er,12,6,22,2.7098,1.6395,-3.08991
SHE,3,er,13,6,26,3.0529,1.6395,-3.847153
SHE,3,er,9,4,21,2.7152,1.1349,-12.55574
SHE,3,er,5,2,12,1.6573,0.69636,3.555619
SHE,3,er,5,2,14,1.9443,0.98336,-3.104529
SHE,3,er,5,2,14,1.9443,0.98336,0.9621028
SHE,3,er,6,2,19,2.4212,0.98336,-0.1925916
SHE,3,er,6,2,19,2.4212,0.98336,6.978276
SHE,3,er,6,2,20,2.7091,1.2713,5.638901
SHE,3,er,6,2,20,2.7091,1.2713,-1.578416
SHE,3,er,6,2,20,2.7091,1.2713,-2.616074
SHE,3,er,7,2,24,3.1469,1.2713,-1.234895
SHE,3,er,8,3,27,3.5843,1.7087,7.309152
SHE,3,er,8,3,27,3.5843,1.7087,5.75387
SHE,3,er,5,3,17,2.4383,1.5237,3.989939
SHE,3,er,5,3,17,2.4383,1.5237,1.531764
SHE,3,er,4,2,14,1.6901,0.79648,-4.663115
SHE,3,er,5,3,18,2.0725,1.1789,-0.2576849
SHE,3,er,5,3,18,2.0725,1.1789,5.86992
SHE,3,er,4,2,14,1.582,0.74149,-2.39698
SHE,3,er,5,3,16,1.9268,1.0863,-7.058934
SHE,3,er,4,2,14,1.5678,0.72723,2.755152
SHE,3,er,6,3,17,1.9946,1.0422,2.121628
SHE,3,er,7,4,18,2.2163,1.2639,-2.839774
SHE,3,er,8,5,20,2.5487,1.5964,-7.268853
SHE,3,er,8,5,20,2.5487,1.5964,14.01042
SHE,3,er,7,4,15,2.1077,1.2139,2.286095
SHE,3,er,6,4,13,1.9223,1.4133,9.511152
SHE,3,er,4,3,12,1.6586,1.2614,-4.051071
SHE,3,er,3,2,10,1.3262,0.92891,-8.526384
SHE,3,er,4,3,14,1.8421,1.4448,4.575232
SHE,3,er,4,3,14,1.8421,1.4448,1.404258
SHE,3,er,4,3,14,1.8421,1.4448,2.57872
SHE,3,er,2,2,12,0.55983,0.55983,-5.300443
SHE,3,er,2,2,12,0.55983,0.55983,0.4711261
SHE,3,er,2,2,12,0.55983,0.55983,-0.4062332
